"genenames","signed_p_Rp_Emp2ko_norvsOIR","signed_p_RPE_Emp2ko_norvsOIR","signed_p_SC_F_Emp2ko_norvsOIR","signed_p_Muller_Emp2ko_norvsOIR","signed_p_Microglia_Emp2ko_norvsOIR","signed_p_Cone_Emp2ko_norvsOIR","signed_p_BC_Emp2ko_norvsOIR","signed_p_AC_Emp2ko_norvsOIR","signed_p_Melano_Emp2ko_norvsOIR","signed_p_Immune_Emp2ko_norvsOIR","signed_p_Endo_Emp2ko_norvsOIR","signed_p_R_BC_Emp2ko_norvsOIR","signed_p_other_BCs_Emp2ko_norvsOIR","signed_p_B_T_Emp2ko_norvsOIR"
"Igsf11",4.54496425168845,-0.151529459018402,-0.0163082308468813,-0.885674438973587,-0.0908253588793595,-0.00944557485809936,-0.656310955364476,0.0871921950939347,-0.095695532087185,0,-0.294227845881863,-0.269229958679716,-1.22035566169614,-1.08177340877305
"Igsf21",2.03980478253089,-0.126660411170833,0.583738657504089,-0.175883697721949,0,2.40915935001804,-0.210738897429529,-0.139768450715872,-0.259638602394189,0,0,-0.217879633401266,0.228101225525164,0
"Igsf23",0,0,-0.157397834743891,-0.541144687362586,0,0,0,0,0,0,0,0,0,0
"Igsf3",0.705763549917741,8.25786383487476e-05,0.460958424909265,0.153126786244636,0,-0.0415924566449827,-1.04392145287781,0.0540962298644799,-0.439844910603753,0,0,0,0,-0.188373479578804
"Igsf5",-0.327993190309052,0,0,0,0,0,0,0,0,0,0.165782309689533,0,0,-0.188373479578804
"Igsf6",-0.327993190309052,0,0,0,-0.0544380752595204,0,0,0,0,1.93173572977365,0,0,0,0
"Igsf8",0.445310182339229,-0.348123586282038,-0.142483143200617,0.650279762849169,0.267805598993596,0.165196285793622,-0.12233400651344,-0.956753501379086,-0.624223089271854,-0.247026407827798,-0.972390325029542,-1.2633847904471,-0.15815270367381,0.454306408412289
"Igsf9",-13.5710151924593,0,-0.0620242136226649,-0.0538401556391216,1.02213980391308,0.118858772395466,-0.550731381324009,0.145203215231803,0.0427349091801943,-0.791993178208123,0.294227845881863,-0.708306354991652,-3.2136576207444,-0.206416144338358
"Igsf9b",0.0953504663865838,0.279952730974757,-0.300152263402175,-0.0906841512986446,0,0.374322990398641,0.126882862391707,0.489946993002376,0.01067834220676,0,0,0.331539871834925,1.45837823937459,0
"Igtp",0.327993190309052,0.101041525863758,-2.04400857242051,0.214354578231738,-0.281323452730327,0.815707032635439,-0.531258866226436,0,0.171062727326667,-0.850351916443357,-1.02585481869964,-0.0611197757405279,0,0.248714261138186
"Ihh",-0.622132338020589,-0.496149853736183,0,-0.0379428559737693,0,0,0,0,0,0,0.0255099308014508,0,0,0
"Iigp1",0.327993190309052,0.497726801434794,0.469826478918149,0.443624153586005,-0.766945091945956,0,0,0,0,0,0.0307019953717518,0,0,0
"Ik",-0.313910348247898,1.18516945890907,0.109773923540862,-0.189539937983966,0.809496784819847,-0.676324273032978,-0.235336402231222,0.993788923520941,0.359871007247027,-0.376256257537118,-0.0250568553438645,-0.308842974162596,-0.0692788596796561,0.811141801724595
"Ikbip",-0.501000229091836,-0.112421519309896,0.821583320952786,-0.260018660300568,-1.43910306510734,0.415976326407361,-0.501233990821044,0.340613345393724,1.22284339684144,1.01356665222162,-0.344375293206173,-1.38602427141587,-1.64689145485977,-1.08177340877305
"Ikbkb",-0.524317120453029,-0.429569583632617,0.0673044637324561,1.18095130152928,1.20431581733444,0.444928759182444,0.188134359394284,0.210338059054266,0.516254064635658,-0.688560385667885,0.240544876081453,0.163556401939629,0.539882076594911,0.729439441877065
"Ikbke",-0.0226593643210663,0,-0.652762609402746,0.94018908514067,0.884656411296589,0,0.439795946742596,-0.199298840108563,0.340306665629942,1.01533438524785,0,0,0,0.248714261138186
"Ikbkg",0.163114029736491,0.189378652989682,-1.77306071870776,0.614491154934014,-0.182981561411955,1.53560606940337,0.668277523380282,-0.329969053485947,0,0.532270097090217,0.388912993750743,-0.837695717838755,-0.0954413564501679,-0.477156375298385
"Ikzf1",0.327993190309052,-0.496149853736183,0,-0.541144687362586,3.17166428085711,0,0,0,0,-0.0090234097698583,0,0,-0.698534228575058,1.5499191761693
"Ikzf2",-0.916546894518861,1.03084384041672,0.136930452765713,0.985747833790623,-0.19749860681042,-0.700237201836658,-0.6483530327761,1.24342490481279,-0.402017262869393,-0.259638602394189,0,0,0.900509543919384,-0.206416144338358
"Ikzf3",0,-0.496149853736183,0,0,0,0,0,0,0,-0.581225612002459,0,0,0,-0.386164829429754
"Ikzf4",0.875250925079741,-0.285411630579454,-0.0494967955654855,0.900791115121195,0,-0.214195063469853,-0.187378458065294,0.0190308346826818,0,0,0,-0.220845147948802,-0.0251467259848311,-0.188373479578804
"Ikzf5",0.0498754553821717,-0.153430970630152,-0.354940324563917,2.63547703528972,-0.287630794041539,0.434080788589581,-0.630351943012076,-0.108086965640862,2.36283253494935,0.694591316279616,0.202735004494747,0.351288372144502,1.14940618343309,-0.0114153510956361
"Il10",0,0,0,0,0,0,0,0,0,-0.86944297058861,0,0,0,0
"Il10ra",0.677155024855202,0,0,0,0.652361267016447,0,0,0,0,-0.037148815685863,-0.294227845881863,0,0,-0.236290033601275
"Il10rb",-0.0222070612424464,-0.083607761545923,0.289279456492521,-0.0318435301414164,-1.11551181880611,0.605964008786993,-0.0358575794093054,-2.56578398043036,-0.41978633817304,1.74927852290552,-0.5590786914931,0.310587542543016,0,-0.295524791105114
"Il11",0.513544008486567,0,-0.824765308500144,-0.541144687362586,0,0,0,0.575918481071897,0,0,0,0,0,0
"Il11ra1",-1.94170579424366,-0.361487232769947,-0.932728885577245,-0.100872286061539,-0.510985152624959,-0.0434432860106858,0.050692932562714,0.254572327030241,0.0554921626723856,-1.52659084595303,0.372557816196008,-0.14521878838944,0.376320449059596,0
"Il11ra2",0.327993190309052,-0.496149853736183,-0.42701337521274,0.443624153586005,0,0,0,0,0,0,0,0,0,0
"Il11ra2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il11ra2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il12a",-0.777364330577808,0,-0.42701337521274,0,0,0,0,0,0,0,0,0,0,0.454306408412289
"Il12b",0,0.254553902581238,0,0,0,0,0,0,0,-0.86944297058861,0,0,0,0
"Il12rb1",-1.29617974427927,0,0,0.719465328250341,0,0,0,0,0,0,0,0,0,-0.188373479578804
"Il12rb2",0,0,0,0,-0.169160191895234,0,0,0,0,-0.149445221982504,0,0,0,0
"Il13",0,0,0.0561199423166438,0,0,0,0,0,0,0,-0.294227845881863,0,0,-0.188373479578804
"Il13ra1",1.65714146350846,0.803958031932586,-0.426457986975138,0,0.652460116306174,1.40848148732991,0.439795946742596,0,0,-0.0987577350128694,0.196826002496857,0,0,0
"Il13ra2",0.327993190309052,0,-0.244140217693129,0,0,0,0,0,0,0,0.294227845881863,-0.67141629172998,0,0
"Il15",-0.513544008486567,1.08210203969904,-0.338547371126467,0.691185846157146,-0.0343066484006419,0,-0.53143577669194,0.575918481071897,-0.57938114717758,0.129010292975332,0.128560965582073,0,-0.300869981487719,0
"Il15ra",-0.777364330577808,-0.182155048972858,0.428110234326139,0.443624153586005,-0.657930618143299,0,0,0,0,-0.755009457273947,-0.0709114512147222,0,0,-0.328828049866948
"Il16",-0.327993190309052,0.246086959765515,0.583544073763862,0.443624153586005,0.716714645402896,0,0,0.0774801402300547,0,1.8992864079391,-0.294227845881863,0,0,1.20866745853928
"Il17a",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il17b",0,0,0.569297982175488,0,0,0,0,0,0,0,0,0,0,0
"Il17c",-2.63607838655471,0,0.935362702815536,-0.108476235517634,0,-0.63235906606001,0.439795946742596,0.575918481071897,0,0,0,0,0,0
"Il17d",0.261020303163453,-0.00101587775044035,-0.784206616943896,-0.423739505343537,0,-0.63235906606001,0.684768313430636,-0.823346764999445,0.428228700163429,0,0,-0.11051864488169,0.992701028902597,0
"Il17f",1.2557885054691,0,0,0,0,0.374164467855552,0.439795946742596,0.575918481071897,0,0,0,0,0,0
"Il17ra",0.453645964597965,-1.03011849935652,-0.102557454717985,0.34268426196142,2.21451247486893,-0.258078102874277,0.439795946742596,-0.143799480975252,0.037230846977204,0.610767860841098,0.49404392836643,0,-0.300869981487719,0.479510075526926
"Il17rb",0,0,0,0.719465328250341,0,0,0.439795946742596,0,-0.259638602394189,0,0,0,0,0
"Il17rc",-0.012591428580174,0.279135560734375,1.18141936343442,0.366049433428895,0,0,0,0,-0.724783334415326,0,-2.12273244707251,0,0,0
"Il17rd",0.0506527964459805,0.446135641607561,-0.297855985865337,-0.467385505650271,0,-1.05969385306449,0.439795946742596,0,0.282917776626013,0,-2.11886525903502,0,0,0
"Il17re",-0.622651952410866,-0.805292277275791,0.358807136936161,0.443624153586005,0,0,0.439795946742596,-0.0540962298644799,0,0,0,0,0,-1.08177340877305
"Il18",-2.1243696902385,0.175137792466312,-0.103813381267355,-0.321025481187019,2.09170456480578,-0.565010501019388,-0.385755858656896,-0.365271763356086,0.259638602394189,-0.452430313058517,0,0.310587542543016,-0.776395400516682,-0.188373479578804
"Il18bp",-0.387858402928307,0,0.0256470755401529,-1.85647362743277,-0.400160092305465,-0.328223766681568,-1.0507231295655,0.0486595946635726,0.149445221982504,-0.245181203443877,-0.641410107794596,-0.0259971225361444,0.307997502753169,-0.366971380915926
"Il18r1",0,0,0.569297982175488,0,0,0,0,0,0,-0.259638602394189,0,0,0,-0.188373479578804
"Il18rap",-0.777364330577808,0,0,0,0.610825402413666,0,0,0,0,0.346041929364045,0,0,0,-0.188373479578804
"Il19",0.677155024855202,0,0,-0.541144687362586,0,0,0,0,0,0,0,0,0,0
"Il1a",0.301334377361299,0,-0.42701337521274,0,2.50822247291021,0.605964008786993,0,0,0,0,0,0,-0.698534228575058,0
"Il1b",-0.598872336948684,0.803958031932586,-0.157397834743891,0,0.240112181474252,0,0,0,0,0.526535518800239,0,0,0,0
"Il1bos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il1f10",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il1f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il1f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il1f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il1f9",0,0,0,0,0,0,-0.53143577669194,0,0,1.46487697435585,0,0,0,0
"Il1r1",-0.777364330577808,0,0.261298728949095,1.59703767763285,-0.510985152624959,0,-0.194845760214588,0,0,-0.245181203443877,-0.174911652438347,0,0.183806823597185,-0.188373479578804
"Il1r2",0,0,0.935362702815536,0,-0.269772867862688,0,0,0,0,0.768879262726336,0,0,0,-0.188373479578804
"Il1rap",0.297022630986998,-0.577015101044882,-0.852213303610295,0.104776653394238,-0.919699668364729,0.605964008786993,-0.455651545158429,0.0540962298644799,0.111929773294915,0.366139592470032,-0.00826216582956753,0.01517015288408,-0.300869981487719,-0.328828049866948
"Il1rapl1",-0.777364330577808,-0.33531309584298,0.148659217509315,1.08806504851503,-0.169160191895234,0,0.120956866289577,0.055956626378815,0.037230846977204,0,0,0,0,0
"Il1rapl2",-1.29617974427927,0,0,0,0,0,-0.731429064928612,-0.598717714984165,0,0,0,0,-0.10887475433808,0
"Il1rl1",0,0,0,0,-1.78747259908133,0,0,0,0,-0.521759177930983,0,0,0,0.188373479578804
"Il1rl2",0,0,-0.216074547404308,0,1.10089736240997,0,0,0,0.428228700163429,-0.259638602394189,0,0,0,0
"Il1rn",0.327993190309052,0,-0.0509763836397286,0,0.802770398586972,0,0,0,0,1.4467008936369,0,0,0,-1.08177340877305
"Il2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il20",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il20ra",0,-0.246086959765515,0,-3.44978700611555,0,0,-0.0358575794093054,0,0,0,0,-0.310587542543016,0,0
"Il20rb",-0.0285859305683047,-0.496149853736183,-0.207909288746394,-0.528713950946547,-0.269772867862688,-0.465048066536397,0.720732940906688,0.575918481071897,0.282917776626013,0,0.49404392836643,0,0,0
"Il21",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il21r",-0.0128469058494322,-0.496149853736183,0,0,0.226041855274289,0,0,0,0,-0.850351916443357,0,0,-0.698534228575058,-0.663897584340893
"Il22",-0.292710496841786,0,0,0,0,0,0,0.387753475192759,0,0,0,-0.528473123271099,0,0
"Il22ra1",-1.29617974427927,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il22ra2",-0.777364330577808,0,0.569297982175488,0,0,0,0,0,0,0,0,0,0,0
"Il23a",-0.149974643639744,0,0,0,0,0,-0.881645338738696,0.575918481071897,0,0.242828747850756,0,0,0,0
"Il23r",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il24",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il25",0,1.96615269794901,-0.42701337521274,0,0,0,0,0,0,0,0,0,-0.300869981487719,0
"Il27",0,0,0,0,-0.644684595852236,0,0,0,0,-0.259638602394189,0,0,0,0
"Il27ra",0,0,-0.923203054100592,0,0,0,0,0,0,-0.86944297058861,-0.245641709885181,0,0,1.19955290037601
"Il2ra",0.513544008486567,-0.496149853736183,0,0,0,-0.63235906606001,0.439795946742596,0,0,-0.86944297058861,0,0,0,-0.366971380915926
"Il2rb",0,-0.801225404476663,-0.42701337521274,0.443624153586005,0,0,0,0,0,0,0,-0.67141629172998,0,-0.0155949198536465
"Il2rg",-0.327993190309052,0.497726801434794,1.91659905840312,0,0.29711001142057,0,0,0.3660147207743,0,0.153112579500951,-0.579359997867146,0,0,-0.203220802364322
"Il3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il31",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il31ra",0,0.497726801434794,0,-0.236997132491012,0,0,0,0,0,-0.259638602394189,0,0,0,0
"Il33",-2.17904318145968,-0.275874385602863,1.67343633905537,-5.12857971615846,0,0.102097480176209,0.720732940906688,0.387753475192759,0,0,0,0.214504438895235,-0.300869981487719,0
"Il34",0.126702995113308,0.497726801434794,-0.0389283379725596,-0.541144687362586,-2.76300349572732,0,-0.53143577669194,-0.253137788393284,0,0,0,0,0,0
"Il3ra",0.34883417908758,0.803958031932586,-0.0993725601168637,0.13569743700084,0.242903815615957,-0.107082678017074,-0.645604564668999,-0.327718513538617,0.18849008019111,-0.171062727326667,-0.128826365067439,-0.270590677775682,0.129590762616131,0.576460425757934
"Il4",-0.327993190309052,0,0,0,0,0,0,0,0,0,0,0,0,-1.08177340877305
"Il4i1",-0.428908903604709,-0.496149853736183,0.152409322003454,-0.0379428559737693,-1.12979812458797,0.0914870923976826,0.439795946742596,0.575918481071897,0,-1.52659084595303,0,0,-0.698534228575058,-1.1523682953761
"Il4ra",0.829916215417754,-0.788359268503255,0.34933412204571,-0.0662104241398493,0.511333547165547,0,-0.0358575794093054,-0.245197467821573,-0.724783334415326,-0.462325415701326,-0.181948233998811,0,-1.69210820487065,-0.0341527493898188
"Il5",-0.327993190309052,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il5ra",-0.012591428580174,0,0,0,0,0,0,0,0,0,0,-0.67141629172998,0,0.454306408412289
"Il6",-0.193147957181626,0,-0.375728869286578,0,-0.169160191895234,0,0,0,0,0.0761516040494824,0,0,0,-1.08177340877305
"Il6ra",-0.193147957181626,0.497726801434794,0.837468942140235,0,0.31847674863999,0,0,0.575918481071897,0,-0.0671808141024074,-0.73183898546358,0,0,0.728429805269766
"Il6st",6.46388723792187,0.0669109408884359,0.306086702254546,-0.603118408246268,1.18533486608094,-0.0442154292301019,-0.0991196818156098,-0.985554806752435,-0.246855493133023,-0.0967287969657338,-0.482366570927159,-0.410799538129579,-0.0705164981030026,1.31480789663718
"Il7",-0.777364330577808,0,0.358807136936161,0,0,0,0,0,0,0,-0.73183898546358,0,0,0
"Il7r",0,-0.496149853736183,0,0,-0.343864546388966,0,0,0,0,-0.282917776626013,0,0,0,0.248714261138186
"Il9",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Il9r",-0.301027875085767,0,-0.42701337521274,-0.0379428559737693,0,1.07538278056628,0.720732940906688,0,0,0,0,0,0,-1.08177340877305
"Ildr1",0,-0.437276421820959,0,0,-0.435037324148331,0,0,-0.387753475192759,0,-0.86944297058861,0,0,0,0.454306408412289
"Ildr2",-0.584591743023674,0.584742480412091,-0.274230184463346,0.0553097929597875,-0.269772867862688,0.605964008786993,0.0643437863213881,0.388753685558102,0,0,-0.119875683211325,0.528473123271099,-0.0141649157884422,0
"Ilf2",-0.162273879359697,-0.431316403157688,1.21612646327704,-0.119188523208607,0.451894469809583,0.119816446042917,-0.251352773271189,0.433693157288203,0.24775409191864,-0.0328143909037209,-0.163781191245913,-0.031060484175323,0.13943836051743,-0.0728452614407094
"Ilf3",-0.460092585268375,-0.0627034452776439,0.517707292889546,1.23333251915835,0.38367181564011,0.28880519574874,0.666531508540588,-0.291297938411608,0.151117459564043,-0.354392149997206,-0.00661807245006573,0.196849727332378,1.85327921179843,0.627283706405213
"Ilk",0.151976986251275,0.0728497342817974,-0.380474569764381,2.01583567947472,-0.146046425751874,0.168301077796619,0.763191170255955,-0.669708403083406,0.931581151496105,0.162980998503297,-1.27225116859284,0.262855288412988,0.453521029803638,0.392664758517234
"Ilkap",0.0749161831647903,0.0594030949495164,0.224779060423394,-0.222257511520898,1.20893064371992,-0.239994196816051,-0.550875954479923,0.573768448883512,0.0142245069818464,-1.29134642489788,-1.28641210599438,0.168197929821652,-0.18092655853343,-0.10506923910197
"Ilrun",0.104553333042212,-0.304094395515797,-0.983407124404846,1.56673869089436,0.279982462080914,-0.0418086229890894,0.438520654942023,0.670302438291068,-0.49836958527724,-0.288426057984314,1.14046565517141,0,-0.103241106408553,2.28609217130083
"Iltifb",0,0,0,0,0,0,-0.0235953355154514,0,0,0,0,0,0,0
"Ilvbl",-0.928363863428461,0.15068197455154,-0.302021893420167,0.562730422940837,-0.290317266483828,0.527879216137467,-0.423582341349268,-0.0935642836755173,-0.345668973836679,-0.0289063483756233,-0.56472135077329,0,0.722146816971565,-0.452129570633385
"Immp1l",0.0234067881949183,-0.25310320395674,0.921522785789352,-0.838167012232072,0.288050783015182,-0.286809782626807,-0.21604474437829,-0.833034511976587,0.256236222712076,-1.43748656156715,-1.53359581274808,-0.0472700063584293,0,0.312633807482791
"Immp2l",-2.25142619514928,0.0016944478356008,-0.0713895669973552,-2.18974746494405,-0.0113414344485504,0.103410856491323,0.821935463103698,1.16891311429281,1.46258819714193,-0.020879000933751,0.165782309689533,-0.243809433524243,-0.2721597757768,-0.0404266293223994
"Immt",-0.559248450736637,0.0265772443637187,0.524766700867701,0.757882530822484,-0.0786446841522868,0.512252747146201,-0.80809934907214,0.197467660212069,0.170058759273296,-0.2561758134723,-0.07940006233668,-0.657686979026056,-0.636118584747183,1.20819340953159
"Imp3",-0.649148807729979,0.029412810582904,-0.138316937109046,-0.155762554057785,-0.433500429495925,0.186739204575479,-0.179819283200393,0.172789399157013,-0.868765993489366,-0.728071757369022,-0.452113852518716,-0.112583037780882,-0.763412529466037,-0.0155949198536465
"Imp4",0.433646957421255,0.426600107794,-0.653045726624681,-0.161746029663067,0.389477006434263,-0.185695354953344,-1.16775815734359,-0.00910484415634543,0.302157159224235,-0.350963203091951,-0.803117958722889,0.0549236188978072,1.46543087232204,-0.0122030155454083
"Impa1",-1.45279738396516,0.679779228676707,0.287694654755397,-1.16690543396181,-0.147716000816308,-0.0210015854139753,0.0139862116554343,0.0643004401834951,0.442425546268201,-0.613455009414767,0.295498129021983,-0.0477503178754941,-0.570545197846114,-0.493953666145274
"Impa2",0.677155024855202,0.401425288915358,-0.125059487958214,0.630501783479165,-0.0777603301190016,0,0,0,0.285834440469663,0.442400909557273,-0.19738484851593,0,0,-0.188373479578804
"Impact",-0.989793848187588,-0.0781265126106993,-0.0310622150512146,0.453229856511982,0.809078189065932,-0.152127152168866,-0.0771544375728843,-0.140538472034245,0.32361468905972,-0.623692753435017,0.154870888284135,-0.176010258913379,-0.56391755562303,0.675394049135938
"Impad1",0.0700774668691761,-0.362016112256494,-0.495008015673465,0.0924339686764248,0.249268647105772,0.840391361424806,-0.116587636917783,-0.669945853484535,-0.348717066092228,-0.0538410217079551,-0.0720432456573473,0.550628227386481,0.293418676548858,-0.0388698113994633
"Impdh1",-0.210871541571515,0.157535396383684,0.347310111983671,0.905546437059387,1.02213980391308,0.156643139609139,-0.236798603482152,0.0253902770892417,0.285834440469663,-0.478477414885072,-0.552604044969467,-0.550628227386481,-0.06113069324705,0
"Impdh2",-0.166977451834105,0.0487562987416766,0.722462182741271,1.12501046016423,-0.0778427868756532,0.450191484989826,-0.906025157925928,1.79540363771991,0.359957121673932,-0.861407435785397,0.677481705734895,0.103663156579311,0.522461081411056,-0.236290033601275
"Impg1",-0.456305183273091,0.390361030793464,-0.126097783637216,-0.121415927182289,-0.0767755321629563,0.459385368376548,-0.556150005504775,-0.0246223751937051,0.428228700163429,0.428228700163429,-0.73183898546358,-1.0626534678066,-0.667835963718225,-0.072450807148472
"Impg2",11.5201503702821,1.16362059739417,-0.307277962649492,-0.071606555046099,0.948433872578617,0.200566277266901,-1.07658426575209,-0.0348482326087661,0.282917776626013,0.57938114717758,-0.623945127096927,-0.900111278941097,-0.105407510292231,-0.447646971033837
"Ina",-1.52384013969347,0,-0.162422833408799,0.443624153586005,0,-0.356000603772915,0.284525444224009,-0.796728166124578,0,0,0,0.0152671780882209,0.230412345742265,0
"Inafm1",-0.16440501417052,-0.246086959765515,-0.365072601682478,0.394639955582393,0,0,0.439795946742596,0.0540962298644799,0.259638602394189,0,-0.73183898546358,-0.310587542543016,-1.23091902577221,0
"Inafm2",-0.260571178471453,-0.201156148493376,-0.216961604674833,0.36017538766845,-0.148953217414609,0.054797168513789,0.00550331700684348,-0.445818916930098,0.428228700163429,-0.216343641666727,-1.28641210599438,0.572476931629475,-0.794851137105095,-0.188373479578804
"Inava",0,0.497726801434794,0.569297982175488,0.970442283521129,0,0,0,0,0,0,0,0,0,0
"Inca1",0.30940785710934,0.0960810860455166,-0.599395272529222,0.189907189065344,-0.269772867862688,0.065001847266209,-0.257337799677454,1.73951150398054,-0.428228700163429,0,-0.73183898546358,-0.309646891564656,-0.585049302951383,-0.188373479578804
"Incenp",0.249327365397023,-0.710656705267598,0.0477194722566656,0.26539937098538,-0.499962642147314,-0.119536235145711,0.098569702664989,-0.320493378663633,0.259638602394189,-0.216343641666727,-0.49404392836643,-0.160326057523766,-0.710540385372022,-0.206416144338358
"Inf2",0.244695772066169,-0.00271722072605036,0.329524331248279,0.029494575736695,-0.435037324148331,-1.46051514379129,-0.32749653919238,2.51530281538063,0.895504168686414,-1.16057343169974,-0.413366313999687,-0.310587542543016,0,-0.366971380915926
"Ing1",0.467195302981481,0.401205858183295,0.228295866001052,1.56227988974727,-0.555945043953926,-0.680766008521988,-0.585547119161005,-0.651263432967593,0.281844384897027,-0.029006496639624,1.62900978287003,-0.119822359738437,0.279812244504506,0.89345471102753
"Ing2",0.921181038500366,0.584763289757174,0.299234362251662,0.705936309413664,-0.0142114364774924,0.142313305027959,0.390393227962306,1.42149715347385,0.285834440469663,-0.311526500290532,-1.11040354778134,-0.450914183380545,-1.64048801930513,-2.05080518683477
"Ing3",-0.163947371290262,-0.164940840295814,-0.03783284396881,0.576671539220051,0.29504037160871,-0.0977844646025231,0.501159799408121,-1.01134958608697,-1.16057343169974,0.273027204089262,-0.605332613910353,0.440898055562241,0.220860172649078,0.574120385479887
"Ing4",0.0729645709458336,-0.143223776444855,-0.273597789655845,-1.58161757969017,0.495462784466446,-0.0992893994557398,-0.0781248156204533,-0.836348813020113,-0.496005387726989,-0.185100366423711,-0.390633389089987,0.207175526616722,-0.0219934162958852,-0.220113053154682
"Ing5",-0.160954712888369,-1.33247835765099,-0.0267235774751124,0.444873368097992,-0.202665221463216,-0.0141476682952824,1.23500506552234,-0.491752816840133,-0.33387555748726,-0.461838869272121,0.555874836813826,0.0235797877435796,0.444972232344393,0.826133571163277
"Inha",-0.131778629775223,0.598701647268978,-0.46938914958739,2.08148653651404,-0.169160191895234,0.288640657969707,0.444147388946006,-0.625141460969861,-0.426944782434622,0,0,0.437646908690277,1.24190941686828,0
"Inhba",-1.29617974427927,0.497726801434794,-0.146471791643956,-1.82621616124696,0,0,-0.53143577669194,0,0,0,0.294227845881863,0,0,0
"Inhbb",0.556731031614986,-0.00156019824880583,0.195814488589075,-1.21104465796915,0,1.68323819763426,-0.0358575794093054,-0.387753475192759,0,0,-0.294227845881863,0,-0.185444519065365,0
"Inhbc",-0.193147957181626,0,0,0.443624153586005,0,0,0,0,0,0,0,0,0,0
"Inhbe",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inip",0.00247688942929224,0.597738418195206,-0.658339044317324,-0.0164732591983887,-0.371430764775874,-0.0322107736704746,-0.281084177844543,-0.709198216364768,0.0427349091801943,0.240021718635002,-0.508939325489267,-0.0295897118903294,0.444972232344393,0
"Inka1",-1.060840214599,0.497726801434794,0.234280750464438,-0.69898651483015,0.225197830197002,0,-0.0358575794093054,0.575918481071897,0.86944297058861,0,-0.635231440181087,0,0,-0.328828049866948
"Inka2",-0.674679243327092,0.00058482895317221,0.0816931670648207,0.336792229205555,-0.148470906867528,-0.00402726468899652,-0.264119085580265,-0.726362923583196,0.0569810362009733,-0.428228700163429,0.294227845881863,-0.0108018891466287,0.116446125764595,-0.328828049866948
"Inmt",0,0.497726801434794,-0.214200671040416,0,0,0,0,0,0,0,0,0,0,0
"Ino80",0.225538195345385,-0.265799260696223,0.186451819764554,0.442752489095151,-0.169139946151328,-0.00685053449962386,0.790359446028399,0.840735514230452,-1.22284339684144,-1.09646283696035,-0.0201547936773156,0.466160441660358,-0.0373932159806084,0.557849583316166
"Ino80b",-0.107317148038165,0.377386014245227,0.431961256224264,-2.16449772203364,0.479017672704595,-0.242161179298722,-0.503817035022513,-0.124482326424027,0.108303865475567,-0.302157159224235,-0.141164040074427,-0.78509519966969,-1.05957190352211,-0.0122030155454083
"Ino80c",0.0565268895122826,-0.242126642616967,0.243408849042454,0.426397274436362,-0.0155494637720875,-0.483924271058709,-0.036032566415892,-0.726362923583196,-0.426944782434622,-0.149467170689566,-0.914262113850451,0.641872658969859,1.08449215666982,-0.452129570633385
"Ino80d",0.429697971769743,-0.18373237079499,-0.738473515546865,0.231968516169944,0.505152576158013,0.863170842373705,0.440100943087532,2.58596315567741,0.332572984598502,-0.331419368275451,-0.11631582288799,-0.4801791739277,0.130223064735102,-0.0345931918194086
"Ino80dos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ino80e",-0.43245523504148,0.549675183073011,-0.227438475606838,0.340716850148777,0.269065229818911,-0.820157922160913,0.907907344204423,-0.363441170584632,-0.402017262869393,-0.0104681171738055,-0.285551982441215,-0.30261812818932,0.475560620569126,-0.452129570633385
"Inpp1",0.0898206859179744,0.697697326739025,-0.0594071030113205,-2.10722824070097,-0.0602201162199387,-0.346849243091472,-0.0366237551042325,-0.790405157674436,0.0366042582144795,0.659611992827474,-0.126521216889367,0,0.43576661144789,0
"Inpp4a",0.317696536504337,0.409527097601842,0.306085913693863,0.537842528896869,0.199209818611194,0.297846195929566,0.0169090204626552,0,0.0389763204708619,-2.10915495061714,0.171404180706569,-1.86748644165566,-0.534261016257701,0.699618278076947
"Inpp4b",-4.77654661084044,-0.74951095022191,-0.365652909220897,-1.05554807999632,-0.428719598671404,-0.178778427283439,-0.145082666672541,-0.84189206283875,-0.241504966664762,-2.16904755999955,0.676813139281898,-0.138085078909824,0.103644801433886,0.524766531573786
